Review # (roughly),Artist Name,Album Name,Melon's Rating,Link To Review
2039,Poppy,I Disagree,8,https://www.youtube.com/watch?v=t9vCCWuoF0k
2038,JACKBOYS & Travis Scott,JACKBOYS,5,https://www.youtube.com/watch?v=HaKthjg4zYQ
2037,Stormzy,Heavy Is the Head,8,https://www.youtube.com/watch?v=S5JcFNvl3kE
2036,City Morgue,City Morgue Vol. 2: As Good As Dead,7,https://www.youtube.com/watch?v=nVu04X08uDI
2035,Harry Styles,Fine Line,5,https://www.youtube.com/watch?v=jKw0RVvH94A
2034,Roddy Ricch,Please Excuse Me for Being Antisocial,7,https://www.youtube.com/watch?v=ous6t-Mu-3Q
2033,Cattle Decapitation,Death Atlas,6,https://www.youtube.com/watch?v=NFap7zUpzOg
2032,JME,Grime MC,7,https://www.youtube.com/watch?v=z_4PLzU3RiE
2031,Griselda,WWCD,7,https://www.youtube.com/watch?v=xF2BvFkMieA
2030,ECCO2K,E,7,https://www.youtube.com/watch?v=zX1r4cczTT0
2029,Beck,Hyperspace,4,https://www.youtube.com/watch?v=5c9VDBG5Epw
2028,Trippie Redd,A Love Letter to You 4,4,https://www.youtube.com/watch?v=_O0UrJG9J0A
2027,Hannah Diamond,Reflections,6,https://www.youtube.com/watch?v=IJnUpM5wrIQ
2026,Coldplay,Everyday Life,5,https://www.youtube.com/watch?v=VkMov0H8QRA
2025,Madeon,Good Faith,6,https://www.youtube.com/watch?v=ckBbj-E0SdA
2024,Lil Peep,Everybody's Everything,5,https://www.youtube.com/watch?v=VuWOK6_7GZU
2023,Liturgy,H.A.Q.Q.,9,https://www.youtube.com/watch?v=NMsEzAg_E7o
2022,TNGHT,II,7,https://youtu.be/jeFLQSy2uFQ
2021,Have a Nice Life,Sea of Worry,3,https://www.youtube.com/watch?v=wsu8XzmeOYg
2020,FKA twigs,MAGDALENE,7,https://www.youtube.com/watch?v=auy8wEk7Fww
2019,Mount Eerie,Lost Wisdom Pt. 2,6,https://www.youtube.com/watch?v=9aInNmFYxRM
2018,Doja Cat,Hot Pink,4,https://www.youtube.com/watch?v=XQJ2o3Si9mU
2017,Westside Gunn,Hitler Wears Hermes 7,5,https://www.youtube.com/watch?v=4tMn-cTP_wQ
2016,Earl Sweatshirt,FEET OF CLAY,5,https://www.youtube.com/watch?v=f61jC1yPe4g
2015,Michael Kiwanuka,Kiwanuka,7,https://www.youtube.com/watch?v=4pRxNcHyxKQ
2014,Gang Starr,One of the Best Yet,7,https://www.youtube.com/watch?v=UtL5_lw0xtI
2013,Uncommon Nasa & Kount Fif,City As School,5,https://www.youtube.com/watch?v=X0f_8M1jinE
2012,Sunn O))),Pyroclasts,8,https://www.youtube.com/watch?v=3mE4p3Ctlek
2011,Rex Orange County,Pony,5,https://www.youtube.com/watch?v=pccO0anCKZY
2010,Swans,Leaving Meaning.,7,https://www.youtube.com/watch?v=sOBY0PcjusQ
2009,Kanye West,JESUS IS KING,4,https://www.youtube.com/watch?v=gmKru-Is0SA
2008,Anamanaguchi,[USA],8,https://www.youtube.com/watch?v=Ue7WGgA_2_Q
2007,Battles,Juice B Crypts,5,https://www.youtube.com/watch?v=a2l3o6Rzyzg
2006,clipping.,There Existed an Addiction to Blood,8,https://www.youtube.com/watch?v=jtPlfmhPnNg
2005,Matana Roberts,COIN COIN Chapter Four: Memphis,9,https://www.youtube.com/watch?v=1J3s6wbc-S4
2004,Caroline Polachek,Pang,8,https://www.youtube.com/watch?v=ieXeM1YpqDg
2003,Lim Kim,Generasian,7,https://www.youtube.com/watch?v=CafRD-uvYXs
2002,Richard Dawson,2020,9,https://www.youtube.com/watch?v=fpATa8UJPh8
2001,Lightning Bolt,Sonic Citadel,8,https://www.youtube.com/watch?v=sZzwK3n_KEI
2000,Big Thief,Two Hands,7,https://www.youtube.com/watch?v=FhuRfJsjs-A
1999,Yazz Ahmed,Polyhymnia,8,https://www.youtube.com/watch?v=P-A-j2rlsvo
1998,Angel Olsen,All Mirrors,6,https://www.youtube.com/watch?v=00wiwO6nzRk
1997,Nick Cave & The Bad Seeds,Ghosteen,7,https://www.youtube.com/watch?v=9mhJ74tBV0E
1996,Danny Brown,uknowhatimsayin¿,8,https://www.youtube.com/watch?v=V2ZTJ8oD4TQ
1995,Billy Woods,Terror Management,6,https://www.youtube.com/watch?v=d3MJLRnWAxQ
1994,DaBaby,KIRK,5,https://www.youtube.com/watch?v=WFgMAhpGEXw
1993,Sturgill Simpson,Sound & Fury,5,https://www.youtube.com/watch?v=Q5rDfedBC3c
1992,Blink-182,Nine,2,https://www.youtube.com/watch?v=CZXJizIr3xE
1991,Brittany Howard,Jaime,7,https://www.youtube.com/watch?v=avfDv8uY3Ys
1990,Vivian Girls,Memory,6,https://www.youtube.com/watch?v=j7-mXvXB4uc
1989,"BABii, Kai Whiston, Iglooghost",XYZ,7,https://www.youtube.com/watch?v=XVVtKcvQ5vM
1988,Ameer Vann,Emmanuel,4,https://www.youtube.com/watch?v=zcn-Kp_OWfI
1987,Ana Frango Elétrico,Little Electric Chicken Heart,8,https://www.youtube.com/watch?v=Ufd4o67Ze6w
1986,Hobo Johnson,The Fall of Hobo Johnson,8,https://www.youtube.com/watch?v=Nm1tOpo5Pwo
1985,Chelsea Wolfe,Birth of Violence,5,https://www.youtube.com/watch?v=6AVztTAVlxc
1984,Alex Cameron,Miami Memory,8,https://www.youtube.com/watch?v=cRO0BuhzDsw
1983,Charli XCX,Charli,9,https://www.youtube.com/watch?v=nA-_v2cJges
1982,Alex G,House of Sugar,5,https://www.youtube.com/watch?v=RZyr_nc936Q
1981,JPEGMAFIA,All My Heroes Are Cornballs,8,https://www.youtube.com/watch?v=ZGmQ9_ceFoY
1980,EARTHGANG,Mirrorland,6,https://www.youtube.com/watch?v=-YlaJuowR1w
1979,Post Malone,Hollywood's Bleeding,5,https://www.youtube.com/watch?v=Za6s9zOntCE
1978,The Highwomen,The Highwomen,8,https://www.youtube.com/watch?v=1Cwqhd2me2U
1977,IDK,IS HE REAL?,6,https://www.youtube.com/watch?v=D95K29ZTxpo
1976,Tool,Fear Inoculum,4,https://youtu.be/K7xhuqw4DgE
1975,Lana Del Rey,Norman Fucking Rockwell!,8,https://www.youtube.com/watch?v=9fewwAkSrCw
1974,Knocked Loose,A Different Shade of Blue,6,https://www.youtube.com/watch?v=PqgUthlbpuE
1973,BROCKHAMPTON,GINGER,8,https://www.youtube.com/watch?v=B7oeiUvMqXA
1972,93PUNX,93PUNX,1,https://www.youtube.com/watch?v=xlpqeREimKg
1971,Rapsody,Eve,7,https://www.youtube.com/watch?v=L_xu6Koreqs
1970,Taylor Swift,Lover,6,https://www.youtube.com/watch?v=uqOiWhlOny4
1969,Tropical Fuck Storm,Braindrops,8,https://www.youtube.com/watch?v=hItRO3zBdcw
1968,King Gizzard and the Lizard Wizard,Infest the Rats' Nest,8,https://www.youtube.com/watch?v=Puf8WJjnS4I
1967,Sleater-Kinney,The Center Won't Hold,5,https://www.youtube.com/watch?v=QDGMikSzoHE
1966,Blanck Mass,Animated Violence Mild,7,https://youtu.be/CDzYqHFilZU
1965,Oh Sees,Face Stabber,6,https://www.youtube.com/watch?v=JI8WYhOdhtA
1964,Young Thug,So Much Fun,7,https://www.youtube.com/watch?v=l8jKCfUx-Oc
1963,Slipknot,We Are Not Your Kind,6,https://www.youtube.com/watch?v=UW4pAuwer3o
1962,Bon Iver,"i,i",6,https://www.youtube.com/watch?v=8h3hJJbdJQA
1961,Oliver Tree,Do You Feel Me?,7,https://www.youtube.com/watch?v=65E7N6xPZ7I
1960,Drake,Care Package,3,https://www.youtube.com/watch?v=Yw86LVY5Ayo
1959,Clairo,Immunity,5,https://www.youtube.com/watch?v=7kJNJCzFeFM
1958,Rich Brian,The Sailor,6,https://www.youtube.com/watch?v=n6wpOWd92kc
1957,Chance The Rapper,The Big Day,0,miss this one
1956,Swain,Negative Space,7,https://www.youtube.com/watch?v=uo6oJFhvW3s
1955,Cordae,The Lost Boy,7,https://www.youtube.com/watch?v=yWHHr0EFWWw
1954,Tomb Mold,Planetary Clairvoyance,6,https://www.youtube.com/watch?v=UUGId_y9bAs
1953,Lingua Ignota,Caligula,9,https://www.youtube.com/watch?v=QOwE58DvVQ8
1952,Dorian Electra,Flamboyant,8,https://www.youtube.com/watch?v=xg9JtJJ11nc
1951,Blood Orange,Angel's Pulse,6,https://www.youtube.com/watch?v=s_alotsHliA
1950,Purple Mountains,Purple Mountains,8,https://www.youtube.com/watch?v=Vw-Hh4kg9q4
1949,Big K.R.I.T.,K.R.I.T. Iz Here,4,https://www.youtube.com/watch?v=N_j3OPCpRvA
1948,Jaden,ERYS,3,https://www.youtube.com/watch?v=9EXEarrz5Bs
1947,Dreamville,Revenge of the Dreamers III,6,https://www.youtube.com/watch?v=fqYJDueP_8g
1946,Poppy,CHOKE,7,https://youtu.be/h1KpujmB5Q4
1945,Daniel Caesar,CASE STUDY 01,5,https://www.youtube.com/watch?v=qjFfUuPY5Rw
1944,Kim Petras,Clarity,6,https://www.youtube.com/watch?v=i_i__q2RI7Q
1943,Freddie Gibbs & Madlib,Bandana,8,https://www.youtube.com/watch?v=zN-S-2NIYLU
1942,Thom Yorke,ANIMA,7,https://www.youtube.com/watch?v=jV-Ziiole98
1941,black midi,schlagenheim,8,https://www.youtube.com/watch?v=vqmCLg0zoyo
1940,Benny The Butcher,The Plugs I Met,6,https://www.youtube.com/watch?v=eywqqCMl7TA
1939,Kirin J Callinan,Return to Center,8,https://www.youtube.com/watch?v=EbkAfmNLmwM
1938,Lil Nas X,7,6,https://www.youtube.com/watch?v=IgRrcpwwzE4
1937,Pi'erre Bourne,The Life Of Pi'erre 4,3,https://www.youtube.com/watch?v=iG909JYouxY
1936,The Raconteurs,Help Us Stranger,5,https://www.youtube.com/watch?v=jzqvz1mnjB8
1935,Daphni,Sizzling,8,https://www.youtube.com/watch?v=KCSpWqfn6Qk
1934,Baroness,Gold & Grey,5,https://www.youtube.com/watch?v=3lVffzD-UKA
1933,Bill Callahan,Shepherd in a Sheepskin Vest,7,https://www.youtube.com/watch?v=_qziLUViJtU
1932,Prince,Originals,8,https://www.youtube.com/watch?v=HOK54fBv90E
1931,Jai Paul,Leak 04-13 (Bait Ones),6,https://www.youtube.com/watch?v=NKisf0dAyjM
1930,Denzel Curry,ZUU,8,https://www.youtube.com/watch?v=SAnc49e-G08
1929,100 gecs,1000 gecs,7,https://www.youtube.com/watch?v=IhxPVSz5IFY
1928,Miley Cyrus,SHE IS COMING,1,https://www.youtube.com/watch?v=oIvhOSdJ7Bo
1927,Steve Lacy,Apollo XXI,3,https://www.youtube.com/watch?v=0Q6NiItmGqo
1926,Flying Lotus,Flamagra,5,https://www.youtube.com/watch?v=VUND2yZH6UQ
1925,Glass Beach,the first glass beach album,7,https://www.youtube.com/watch?v=GLyTw0trKM0
1924,Injury Reserve,Injury Reserve,7,https://www.youtube.com/watch?v=vpnfhLVkpLQ
1923,"Tyler, the Creator",IGOR,9,https://www.youtube.com/watch?v=u37lG0BMFZk
1922,Carly Rae Jepsen,Dedicated,7,https://www.youtube.com/watch?v=X4UJL1V01xk
1921,Megan Thee Stallion,Fever,7,https://www.youtube.com/watch?v=AzbBTaF45cg
1920,The National,I Am Easy to Find,4,https://www.youtube.com/watch?v=toSuVK9nsAE
1919,slowthai,Nothing Great About Britain,8,https://www.youtube.com/watch?v=Be70pP6C4ow
1918,Full of Hell,Weeping Choir,6,https://www.youtube.com/watch?v=lEVXXtQUiXU
1917,Rammstein,Rammstein,5,https://www.youtube.com/watch?v=s28_I0Hu_Sg
1916,Logic,Confessions of a Dangerous Mind,1,https://www.youtube.com/watch?v=lfXh-qAoZNg
1915,Young Nudy & Pi'erre Bourne,Sli'merre,4,https://www.youtube.com/watch?v=4yp-id2UnS4
1914,Mac DeMarco,Here Comes the Cowboy,3,https://www.youtube.com/watch?v=vNw9TGSY1EM
1913,Holly Herndon,PROTO,5,https://www.youtube.com/watch?v=a58B7bUVD_M
1912,Big Thief,U.F.O.F.,5,https://www.youtube.com/watch?v=Pv0_ue4PWpk
1911,Vampire Weekend,Father of the Bride,6,https://www.youtube.com/watch?v=zHTFhBvSNaI
1910,Weatherday,Come In,7,https://www.youtube.com/watch?v=Jo2mZw2vNSg
1909,King Gizzard and the Lizard Wizard,Fishing for Fishies,7,https://www.youtube.com/watch?v=_wutLZaSZU0
1908,Schoolboy Q,CrasH Talk,5,https://www.youtube.com/watch?v=dXla6EZApEI
1907,Otoboke Beaver,Itekoma Hits,9,https://www.youtube.com/watch?v=4kggrlYjGo8
1906,Sunn O))),Life Metal,7,https://www.youtube.com/watch?v=AaEQeb1pOuE
1905,The Mountain Goats,In League with Dragons,4,https://www.youtube.com/watch?v=MjP40h_BFfk
1904,Kevin Abstract,ARIZONA BABY,6,https://www.youtube.com/watch?v=Pc40i-8kHlM
1903,Rico Nasty & Kenny Beats,Anger Management,6,https://www.youtube.com/watch?v=6dLOzNKfslQ
1902,Gus Dapperton,Where Polly People Go To Read,4,https://www.youtube.com/watch?v=lu92NvB-xcA
1901,Lizzo,Cuz I Love You,8,https://www.youtube.com/watch?v=sli3C0KTDh8
1900,Your Old Droog,It Wasn't Even Close,7,https://www.youtube.com/watch?v=-deQEteXUK4
1899,Cage the Elephant,Social Cues,5,https://www.youtube.com/watch?v=7gIjHFZsoxk
1898,Slauson Malone,"A Quiet Farwell, 2016-2018",8,https://www.youtube.com/watch?v=Rccn_Hobk6s
1897,Aries,WELCOME HOME,6,https://www.youtube.com/watch?v=5E205mcp6g8
1896,Beyoncé,HOMECOMING: THE LIVE ALBUM,8,https://www.youtube.com/watch?v=FGILPXMZHXw
1895,The Flaming Lips,King's Mouth,6,https://www.youtube.com/watch?v=CUNeMprEkDA
1894,The Chemical Brothers,No Geography,6,https://www.youtube.com/watch?v=l5ZD6BYKrGY
1893,Anderson .Paak,Ventura,7,https://www.youtube.com/watch?v=Ijny2633SIE
1892,BTS,MAP OF THE SOUL : PERSONA,5,https://www.youtube.com/watch?v=VqkqKNjQKkA
1891,Waste of Space Orchestra,Syntheosis,6,https://www.youtube.com/watch?v=gq_duUotnbw
1890,PUP,Morbid Stuff,8,https://www.youtube.com/watch?v=3qjNDxkAv4w
1889,Weyes Blood,Titanic Rising,9,https://www.youtube.com/watch?v=ANqN835Gmro
1888,Billy Woods & Kenny Segal,Hiding Places,8,https://www.youtube.com/watch?v=_EbckCohk7s
1887,Quelle Chris,Guns,8,https://www.youtube.com/watch?v=zJ5A5CdlnTo
1886,Show Me The Body,Dog Whistle,7,https://www.youtube.com/watch?v=FjMD4H96TN4
1885,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",8,https://www.youtube.com/watch?v=L9fWqfDby9U
1884,Ibibio Sound Machine,Doko Mien,7,https://www.youtube.com/watch?v=WRH2Cn3ktY8
1883,La Dispute,Panorama,6,https://www.youtube.com/watch?v=GyvWvIlG3Vo
1882,American Football,American Football,7,https://www.youtube.com/watch?v=0NfVnIqy8-I
1881,Flume,Hi This Is Flume,8,https://www.youtube.com/watch?v=5_ygpHqUm54
1880,Dos Monos,Dos City,7,https://www.youtube.com/watch?v=DmTgW_sjTG0
1879,Matmos,Plastic Anniversary,8,https://www.youtube.com/watch?v=XrNB3eSiTmg
1878,The Comet Is Coming,Trust in the Lifeforce of the Deep Mystery,8,https://www.youtube.com/watch?v=07CQapiPPT0
1877,Juice WRLD,Death Race for Love,6,https://www.youtube.com/watch?v=M1SvOEAhll8
1876,Dave,Psychodrama,5,https://www.youtube.com/watch?v=bm5pY9D8kK8
1875,Stella Donnelly,Beware of the Dogs,7,https://www.youtube.com/watch?v=6LFIvvx23_o
1874,Foals,Everything Not Saved Will Be Lost (Part 1),6,https://www.youtube.com/watch?v=3ahSsfnXHyk
1873,Weezer,Weezer (Black Album),4,https://www.youtube.com/watch?v=Lml7J8uSfIo
1872,Little Simz,GREY Area,9,https://www.youtube.com/watch?v=8bHjPSqqv-4
1871,2 Chainz,Rap or Go to the League,6,https://www.youtube.com/watch?v=AMzn7ZGCqgY
1870,Solange,When I Get Home,6,https://www.youtube.com/watch?v=jto3k6kzbz0
1869,Blu & Oh No,A Long Red Hot Los Angeles Summer Night,8,https://www.youtube.com/watch?v=jV_IjRE6QTM
1868,Sun Kil Moon,I Also Want to Die in New Orleans,7,https://www.youtube.com/watch?v=ivSIL5lVKcQ
1867,Spellling,Mazy Fly,7,https://www.youtube.com/watch?v=fkZLt-L68l4
1866,Lil Pump,Harverd Dropout,4,https://www.youtube.com/watch?v=IfasBW89k1Q
1865,Gunna,Drip or Drown 2,2,https://www.youtube.com/watch?v=wgU7-FzF5Xw
1864,Gunna,Drip or Drown 2,2,https://www.youtube.com/watch?v=wgU7-FzF5Xw
1863,Various Artists,"環境音楽 Kankyō Ongaku: Japanese Ambient, Environmental & New Age Music 1980–1990",8,https://www.youtube.com/watch?v=HpH6uSqXhxk
1862,Czarface & Ghostface Killah,Czarface Meets Ghostface,5,https://www.youtube.com/watch?v=MWsI9V7KmEM
1861,Uboa,The Origin of My Depression,8,https://www.youtube.com/watch?v=tIo6MOswfY8
1860,Jessica Pratt,Quiet Signs,6,https://www.youtube.com/watch?v=4x0g-Evv_PQ
1859,LCD Soundsystem,Electric Lady Sessions,6,https://www.youtube.com/watch?v=bPLvfWRBi70
1858,Panda Bear,Buoys,6,https://www.youtube.com/watch?v=VCGwCQDMEi8
1857,Xiu Xiu,Girl with Basket of Fruit,9,https://www.youtube.com/watch?v=mW7m4r2Ul2Q
1856,Ariana Grande,"thank u, next",8,https://www.youtube.com/watch?v=VWjFquNG1IY
1855,Beirut,Gallipoli,4,https://www.youtube.com/watch?v=nWwxvvb9uqY
1854,SeeYouSpaceCowboy,Songs for the Firing Squad,7,https://www.youtube.com/watch?v=p3mUwEc4yow
1853,Boogie,Everything's For Sale,6,https://www.youtube.com/watch?v=strGSJ96ams
1852,Bring Me The Horizon,amo,6,https://www.youtube.com/watch?v=xi9YRCX1miE
1851,Weezer,Weezer (Teal Album),6,https://www.youtube.com/watch?v=Bf6ivvOanxI
1850,Toro y Moi,Outer Peace,6,https://www.youtube.com/watch?v=EcGF0_3IarY
1849,James Blake,Assume Form,7,https://www.youtube.com/watch?v=CYldmrlhCZA
1848,Sharon Van Etten,Remind Me Tomorrow,7,https://www.youtube.com/watch?v=HwWQveEGCNA
1847,Malibu Ken,Malibu Ken,8,https://www.youtube.com/watch?v=BFWxkPF6n0o
1846,Maggie Rogers,Heard It In A Past Life,3,https://www.youtube.com/watch?v=asIkx9NJs7o
1845,Future,Future Hndrxx Presents: The WIZRD,7,https://www.youtube.com/watch?v=kHn-r95Gsm0
1844,Deerhunter,Why Hasn't Everything Already Disappeared?,5,https://www.youtube.com/watch?v=ujPHUKQ4C7Q
1843,Big K.R.I.T.,TDT,6,https://www.youtube.com/watch?v=QCLxY1FHMh0
1842,Comethazine,Bawskee 2,4,https://www.youtube.com/watch?v=Z9xDiR7v_XA
1841,Bad Bunny,X 100PRE,5,https://www.youtube.com/watch?v=Mjs52lzxkZo
1840,21 Savage,i am > i was,7,https://www.youtube.com/watch?v=cY27XD0ZRho
1839,XXXTENTACION,SKINS,2,https://www.youtube.com/watch?v=A38GRCfbJkw
1838,Ski Mask The Slump God,Stokeley,6,https://www.youtube.com/watch?v=qaD2eyTJoj0
1837,Earl Sweatshirt,Some Rap Songs,8,https://www.youtube.com/watch?v=G6em044hErc
1836,The 1975,A Brief Inquiry Into Online Relationships,6,https://www.youtube.com/watch?v=NBPPffw84r4
1835,Meek Mill,Championships,5,https://www.youtube.com/watch?v=0RX4a0htqGE
1834,6ix9ine,DUMMY BOY,4,https://www.youtube.com/watch?v=fpnn6UuKUZU
1833,Black Thought & Salaam Remi,"Streams of Thought, Vol. 2",7,https://www.youtube.com/watch?v=QxqCaR0jFQU
1832,J.I.D,DiCaprio 2,8,https://www.youtube.com/watch?v=HgUsQKCw7Wo
1831,Kai Whiston,Kai Whiston Bitch,7,https://www.youtube.com/watch?v=sh7znEb3TQg
1830,Jaden,The Sunset Tapes: A Cool Tape Story,2,https://www.youtube.com/watch?v=r0kBjptl8_0
1829,"Tyler, the Creator",Music Inspired by Illumination & Dr. Seuss’ The Grinch,3,https://www.youtube.com/watch?v=bljZyA60Qmc
1828,Anderson .Paak,Oxnard,8,https://www.youtube.com/watch?v=tIWTYmVCs9c
1827,Trippie Redd,A Love Letter To You 3,7,https://www.youtube.com/watch?v=I9YcGpehDnk
1826,Muse,Simulation Theory,5,https://www.youtube.com/watch?v=EJjG_aK0tIU
1825,Lil Peep,"Come Over When You're Sober, Pt. 2",4,https://www.youtube.com/watch?v=ZuiTDmMu01c
1824,Marquis Hill,"Modern Flows, Vol. 2",8,https://www.youtube.com/watch?v=mbF6V2ouS28
1823,ROSALÍA,EL MAL QUERER,8,https://www.youtube.com/watch?v=E93gYPKfC8U
1822,Vince Staples,FM!,7,https://www.youtube.com/watch?v=zlmRdQanHlc
1821,Takeoff,The Last Rocket,4,https://www.youtube.com/watch?v=tPU_qMbBPTY
1820,Metro Boomin,Not All Heroes Wear Capes,6,https://www.youtube.com/watch?v=oHIXPOHr6JI
1819,Action Bronson,White Bronco,5,https://www.youtube.com/watch?v=n5Pehmoo-SE
1818,Sun Kil Moon,This Is My Dinner,6,https://www.youtube.com/watch?v=e4zQHNTEqEw
1817,"Curren$y, Freddie Gibbs & The Alchemist",Fetti,7,https://www.youtube.com/watch?v=sPloNY4dmnc
1816,Poppy,Am I A Girl?,7,https://www.youtube.com/watch?v=lqax_kwYL3A
1815,Julia Holter,Aviary,8,https://www.youtube.com/watch?v=iWiKSNULvPc
1814,Joji,BALLADS 1,5,https://www.youtube.com/watch?v=9UPA4YgRVhU
1813,Daughters,You Won't Get What You Want,10,https://www.youtube.com/watch?v=DO5pcLp8-HM
1812,Soap&Skin,From Gas to Solid / You Are My Friend,4,https://www.youtube.com/watch?v=jVCFinUjUrU
1811,Lil Yachty,Nuthin' 2 Prove,2,https://www.youtube.com/watch?v=-n60eP_iDvw
1810,Open Mike Eagle,What Happens When I Try To Relax,7,https://www.youtube.com/watch?v=0lapNx5xza8
1809,Future & Juice WRLD,Future & Juice WRLD Present... WRLD ON DRUGS,5,https://www.youtube.com/watch?v=9Ibaafl2_-I
1808,Current 93,The Light Is Leaving Us All,8,https://www.youtube.com/watch?v=Nev2-f2cfjo
1807,Polyphia,New Levels New Devils,8,https://www.youtube.com/watch?v=fdryZIr7Cp4
1806,Kurt Vile,Bottle It In,6,https://www.youtube.com/watch?v=cEkJziOSNzs
1805,Quavo,Quavo Huncho,4,https://www.youtube.com/watch?v=x28E4mYBdwI
1804,Kurt Vile,Bottle It In,6,https://www.youtube.com/watch?v=cEkJziOSNzs
1803,Behemoth,I Loved You at Your Darkest,7,https://www.youtube.com/watch?v=EFnXxL8sJ74
1802,Little Big,"Antipositive, Pt. 2",6,https://www.youtube.com/watch?v=oCYzQoqadRI
1801,Sheck Wes,MUDBOY,6,https://www.youtube.com/watch?v=vmOjFuDulwY
1800,Twenty One Pilots,Trench,8,https://www.youtube.com/watch?v=GTuTUfMe64Q
1799,High on Fire,Electric Messiah,6,https://www.youtube.com/watch?v=ORMZmOHPpWQ
1798,Clarence Clarity,THINK : PEACE,7,https://www.youtube.com/watch?v=mFXDzNcsUcg
1797,Kero Kero Bonito,Time 'n' Place,8,https://www.youtube.com/watch?v=ErQy1u8wT6g
1796,Logic,YSIV,5,https://www.youtube.com/watch?v=9NYrsLKHDvg
1795,Marissa Nadler,For My Crimes,7,https://www.youtube.com/watch?v=r_WKzCe2Tc0
1794,Horrendous,Idol,9,https://www.youtube.com/watch?v=Sh1JemfxBkc
1793,Tim Hecker,Konoyo,6,https://www.youtube.com/watch?v=c_oRpnnMVIs
1792,Lil Wayne,Tha Carter V,6,https://www.youtube.com/watch?v=EHNTRu_ocH4
1791,Lupe Fiasco,DROGAS Wave,7,https://www.youtube.com/watch?v=LbhRrs9mQcw
1790,BROCKHAMPTON,iridescence,7,https://www.youtube.com/watch?v=E4csHqVYJXo
1789,Milo,Budding Ornithologists Are Weary of Tired Analogies,6,https://www.youtube.com/watch?v=MSivWA97EdQ
1788,JMSN,Velvet,7,https://www.youtube.com/watch?v=BbtNEZizabs
1787,Noname,Room 25,8,https://www.youtube.com/watch?v=NvbzLQbLShE
1786,6LACK,East Atlanta Love Letter,4,https://www.youtube.com/watch?v=gHCD_yZlqBA
1785,Aphex Twin,Collapse EP,8,https://www.youtube.com/watch?v=xedn_lbTJzo
1784,Guerilla Toss,Twisted Crystal,8,https://www.youtube.com/watch?v=57r3E3XRNRk
1783,$uicideboy$,I Want To Die In New Orleans,6,https://www.youtube.com/watch?v=u0q5KiNtTbE
1782,Spiritualized,And Nothing Hurt,7,https://www.youtube.com/watch?v=GN5tigKpQ9M
1781,Russ,Zoo,3,https://www.youtube.com/watch?v=18NbdIPrMLo
1780,Hozier,Nina Cried Power,6,https://www.youtube.com/watch?v=gg0jnJwce3w
1779,Yves Tumor,Safe in the Hands of Love,7,https://www.youtube.com/watch?v=i4BoYm405Zk
1778,Thou,Magus,6,https://www.youtube.com/watch?v=idIoNJQGrAg
1777,Idles,Joy as an Act of Resistance,9,https://www.youtube.com/watch?v=4i2PpkVGQNQ
1776,Eminem,Kamikaze,4,https://www.youtube.com/watch?v=J34qpusEXK4
1775,Armand Hammer,Paraffin,8,https://www.youtube.com/watch?v=PBAuMgx3uwk
1774,Blood Orange,Negro Swan,8,https://www.youtube.com/watch?v=KMc_N5ziha0
1773,Interpol,Marauder,4,https://www.youtube.com/watch?v=gJltJ5WeGvA
1772,Hermit and the Recluse,Orpheus vs. the Sirens,8,https://www.youtube.com/watch?v=5wzAij917v4
1771,Ariana Grande,Sweetener,7,https://www.youtube.com/watch?v=OxeoGczp0Qg
1770,Mitski,Be the Cowboy,6,https://www.youtube.com/watch?v=Rok6VEyNoFU
1769,Young Thug & Young Stoner Life,Slime Language,5,https://www.youtube.com/watch?v=7Z65GoMcY04
1768,George Clanton,Slide,7,https://www.youtube.com/watch?v=-2Neevd-Low
1767,Oh Sees,Smote Reverser,6,https://www.youtube.com/watch?v=N0VWqq5BPlc
1766,Trippie Redd,Life's A Trip,5,https://www.youtube.com/watch?v=WgSPTczwVbQ
1765,Nicki Minaj,Queen,5,https://www.youtube.com/watch?v=knKmh_wfOOQ
1764,Louis Cole,Time,8,https://www.youtube.com/watch?v=BEDSulIgCQc
1763,Iglooghost,Steel Mogu,7,https://www.youtube.com/watch?v=nFM1sCBx9do
1762,Iglooghost,Clear Tamei,8,https://www.youtube.com/watch?v=nFM1sCBx9do
1761,Travis Scott,ASTROWORLD,7,https://www.youtube.com/watch?v=t4RjOz8dKro
1760,YG,STAY DANGEROUS,5,https://www.youtube.com/watch?v=HCF5ZNTsce4
1759,Mac Miller,Swimming,3,https://www.youtube.com/watch?v=UgwPxFUUg94
1758,Okonkolo,Cantos,7,https://www.youtube.com/watch?v=UoAAk3tRb-g
1757,Denzel Curry,TA13OO,8,https://www.youtube.com/watch?v=nDZqxWjRLCU
